Subject	Object	IRI	DiseaseLocation	Direct	Inherited
ORDO:1812	Ectodermal dysplasia - intellectual disability - central nervous system malformation	http://www.orpha.net/ORDO/Orphanet_1812	UBERON:0000014	0	0
ORDO:181368	Rare insulin-resistance syndrome	http://www.orpha.net/ORDO/Orphanet_181368	UBERON:0000949	0	0
ORDO:181387	Rare disorder with hypogonadotropic hypogonadism	http://www.orpha.net/ORDO/Orphanet_181387	UBERON:0000949	0	0
ORDO:181390	Hypogonadotropic hypogonadism associated with other endocrinopathies	http://www.orpha.net/ORDO/Orphanet_181390	UBERON:0000949	0	0
ORDO:181396	Rare hypothyroidism	http://www.orpha.net/ORDO/Orphanet_181396	UBERON:0002046	0	1
ORDO:181399	Rare hyperthyroidism	http://www.orpha.net/ORDO/Orphanet_181399	UBERON:0002046	0	0
ORDO:181402	Syndrome with hypoparathyroidism	http://www.orpha.net/ORDO/Orphanet_181402	UBERON:0000949	0	0
ORDO:181422	Rare hyperlipidemia	http://www.orpha.net/ORDO/Orphanet_181422	UBERON:0000949	0	0
ORDO:181431	Rare hypolipidemia	http://www.orpha.net/ORDO/Orphanet_181431	UBERON:0000949	0	1
ORDO:181437	Rare syndromic dyslipidemia	http://www.orpha.net/ORDO/Orphanet_181437	UBERON:0000949	0	0
ORDO:181441	Rare disorder with hypergonadotropic hypogonadism	http://www.orpha.net/ORDO/Orphanet_181441	UBERON:0000949	0	4
ORDO:182043	Rare constitutional hemolytic anemia	http://www.orpha.net/ORDO/Orphanet_182043		0	0
ORDO:182050	MYH9-related disease	http://www.orpha.net/ORDO/Orphanet_182050	UBERON:0001008	0	0
ORDO:182073	Syndromic neurometabolic disease with non-X-linked intellectual disability	http://www.orpha.net/ORDO/Orphanet_182073		0	0
ORDO:182076	Syndromic neurometabolic disease with X-linked intellectual disability	http://www.orpha.net/ORDO/Orphanet_182076		0	0
ORDO:182083	Channelopathy with epilepsy	http://www.orpha.net/ORDO/Orphanet_182083		0	1
ORDO:1825	Epiphyseal dysplasia - hearing loss - dysmorphism	http://www.orpha.net/ORDO/Orphanet_1825		0	0
ORDO:1827	Acromelic frontonasal dysplasia	http://www.orpha.net/ORDO/Orphanet_1827	UBERON:0001474	0	0
ORDO:183422	Polymalformative genetic syndrome with increased risk of developing cancer	http://www.orpha.net/ORDO/Orphanet_183422		0	2
ORDO:183426	Genetic epidermal disorder	http://www.orpha.net/ORDO/Orphanet_183426	UBERON:0000014	0	4
ORDO:183438	Genetic erythrokeratoderma	http://www.orpha.net/ORDO/Orphanet_183438	UBERON:0000014	0	0
ORDO:183441	Genetic acrokeratoderma	http://www.orpha.net/ORDO/Orphanet_183441	UBERON:0000014	0	0
ORDO:183444	Genetic porokeratosis	http://www.orpha.net/ORDO/Orphanet_183444	UBERON:0000014	0	0
ORDO:183463	Genetic pigmentation anomaly of the skin	http://www.orpha.net/ORDO/Orphanet_183463	UBERON:0000014	0	0
ORDO:183466	Genetic hyperpigmentation of the skin	http://www.orpha.net/ORDO/Orphanet_183466	UBERON:0000014	0	0
ORDO:183469	Genetic hypopigmentation of the skin	http://www.orpha.net/ORDO/Orphanet_183469	UBERON:0000014	0	0
ORDO:183478	Genetic skin vascular disorder	http://www.orpha.net/ORDO/Orphanet_183478		0	0
ORDO:183481	Genetic mixed dermis disorder	http://www.orpha.net/ORDO/Orphanet_183481		0	1
ORDO:183484	Genetic subcutaneous tissue disorder	http://www.orpha.net/ORDO/Orphanet_183484	UBERON:0000014	0	1
ORDO:183487	Genetic skin tumor	http://www.orpha.net/ORDO/Orphanet_183487	UBERON:0000014	0	2
ORDO:183490	Genetic photodermatosis	http://www.orpha.net/ORDO/Orphanet_183490	UBERON:0000014	0	0
ORDO:183494	Genetic immune deficiency with skin involvement	http://www.orpha.net/ORDO/Orphanet_183494	UBERON:0000014	0	19
ORDO:183497	Genetic neuromuscular disease	http://www.orpha.net/ORDO/Orphanet_183497	UBERON:0014892	0	16
ORDO:183500	Genetic neurodegenerative disease	http://www.orpha.net/ORDO/Orphanet_183500	UBERON:0000955	0	15
ORDO:183506	Genetic central nervous system malformation	http://www.orpha.net/ORDO/Orphanet_183506		0	7
ORDO:183509	Rare genetic headache	http://www.orpha.net/ORDO/Orphanet_183509	UBERON:0000033	0	0
ORDO:183512	Rare genetic epilepsy	http://www.orpha.net/ORDO/Orphanet_183512		0	3
ORDO:183515	Rare genetic medullar disease	http://www.orpha.net/ORDO/Orphanet_183515		0	0
ORDO:183518	Rare hereditary ataxia	http://www.orpha.net/ORDO/Orphanet_183518		0	6
ORDO:183521	Rare genetic movement disorder	http://www.orpha.net/ORDO/Orphanet_183521		0	3
ORDO:183524	Rare genetic bone disease	http://www.orpha.net/ORDO/Orphanet_183524	UBERON:0001474	1	38
ORDO:183527	Genetic bone tumor	http://www.orpha.net/ORDO/Orphanet_183527	UBERON:0001474	0	0
ORDO:183530	Rare genetic developmental defect during embryogenesis	http://www.orpha.net/ORDO/Orphanet_183530		0	65
ORDO:183536	Genetic congenital limb malformation	http://www.orpha.net/ORDO/Orphanet_183536		0	15
ORDO:183539	Genetic renal or urinary tract malformation	http://www.orpha.net/ORDO/Orphanet_183539	UBERON:0001008	0	1
ORDO:183542	Genetic cranial malformation	http://www.orpha.net/ORDO/Orphanet_183542		0	4
ORDO:183545	Genetic digestive tract malformation	http://www.orpha.net/ORDO/Orphanet_183545		0	2
ORDO:183548	Genetic visceral malformation of the liver, biliary tract, pancreas or spleen	http://www.orpha.net/ORDO/Orphanet_183548		0	0
ORDO:183554	Genetic respiratory or mediastinal malformation	http://www.orpha.net/ORDO/Orphanet_183554		0	0
ORDO:183557	Genetic developmental defect of the eye	http://www.orpha.net/ORDO/Orphanet_183557		0	7
ORDO:183570	Genetic malformation syndrome with short stature	http://www.orpha.net/ORDO/Orphanet_183570		0	0
ORDO:183573	Genetic overgrowth/obesity syndrome	http://www.orpha.net/ORDO/Orphanet_183573		0	7
ORDO:183576	Genetic branchial arch or oral-acral syndrome	http://www.orpha.net/ORDO/Orphanet_183576		0	8
ORDO:183580	Genetic malformation syndrome with odontal and/or periodontal component	http://www.orpha.net/ORDO/Orphanet_183580		0	1
ORDO:183586	Genetic glomerular disease	http://www.orpha.net/ORDO/Orphanet_183586	UBERON:0001008	1	0
ORDO:183589	Genetic thrombotic microangiopathy	http://www.orpha.net/ORDO/Orphanet_183589	UBERON:0001008	0	0
ORDO:183592	Genetic renal tubular disease	http://www.orpha.net/ORDO/Orphanet_183592	UBERON:0001008	0	1
ORDO:183595	Genetic renal tumor	http://www.orpha.net/ORDO/Orphanet_183595		0	1
ORDO:183598	Rare genetic palpebral, lacrimal system and conjunctival disease	http://www.orpha.net/ORDO/Orphanet_183598		0	11
ORDO:183601	Rare genetic refraction anomaly	http://www.orpha.net/ORDO/Orphanet_183601		0	0
ORDO:183607	Genetic lens and zonula anomaly	http://www.orpha.net/ORDO/Orphanet_183607	UBERON:0000970	0	5
ORDO:183616	Genetic neuro-ophthalmological disease	http://www.orpha.net/ORDO/Orphanet_183616		0	5
ORDO:183619	Genetic eye tumor	http://www.orpha.net/ORDO/Orphanet_183619		0	0
ORDO:183622	Genetic respiratory malformation	http://www.orpha.net/ORDO/Orphanet_183622		0	0
ORDO:183625	Rare genetic diabetes mellitus	http://www.orpha.net/ORDO/Orphanet_183625	UBERON:0000949	0	0
ORDO:183628	Rare genetic hypothalamic or pituitary disease	http://www.orpha.net/ORDO/Orphanet_183628	UBERON:0000949	0	1
ORDO:183631	Rare genetic thyroid disease	http://www.orpha.net/ORDO/Orphanet_183631	UBERON:0002046	0	1
ORDO:183634	Rare genetic parathyroid disease and phosphocalcic metabolism disorder	http://www.orpha.net/ORDO/Orphanet_183634	UBERON:0000949	0	2
ORDO:183637	Rare genetic adrenal disease	http://www.orpha.net/ORDO/Orphanet_183637	UBERON:0000949	0	3
ORDO:183643	Genetic polyendocrinopathy	http://www.orpha.net/ORDO/Orphanet_183643	UBERON:0000949	0	1
ORDO:183651	Rare constitutional anemia	http://www.orpha.net/ORDO/Orphanet_183651		0	13
ORDO:183654	Rare genetic coagulation disorder	http://www.orpha.net/ORDO/Orphanet_183654		0	7
ORDO:183678	Hermansky-Pudlak syndrome with neutropenia	http://www.orpha.net/ORDO/Orphanet_183678	UBERON:0000970	0	0
ORDO:183710	Genetic susceptibility to infections due to particular pathogens	http://www.orpha.net/ORDO/Orphanet_183710		0	3
ORDO:183734	Genetic gynecological tumor	http://www.orpha.net/ORDO/Orphanet_183734		0	0
ORDO:183757	Rare genetic intellectual disability	http://www.orpha.net/ORDO/Orphanet_183757		0	5
ORDO:183763	Rare genetic intellectual disability with developmental anomaly	http://www.orpha.net/ORDO/Orphanet_183763		0	5
ORDO:183770	Rare genetic immune disease	http://www.orpha.net/ORDO/Orphanet_183770	UBERON:0002405	0	0
ORDO:1849	Infundibulopelvic stenosis - multicystic kidney	http://www.orpha.net/ORDO/Orphanet_1849	UBERON:0001008	0	0
ORDO:1850	Renal dysplasia - megalocystis - sirenomelia	http://www.orpha.net/ORDO/Orphanet_1850	UBERON:0001008	0	0
ORDO:1856	Spondyloperipheral dysplasia - short ulna	http://www.orpha.net/ORDO/Orphanet_1856	UBERON:0001474	0	0
ORDO:1858	Skeletal dysplasia - epilepsy - short stature	http://www.orpha.net/ORDO/Orphanet_1858	UBERON:0001474	0	0
ORDO:1865	Dyssegmental dysplasia, Silverman-Handmaker type	http://www.orpha.net/ORDO/Orphanet_1865	UBERON:0001474	0	0
ORDO:1871	Progressive cone dystrophy	http://www.orpha.net/ORDO/Orphanet_1871	UBERON:0000970	0	0
ORDO:1872	Cone rod dystrophy	http://www.orpha.net/ORDO/Orphanet_1872	UBERON:0000970	0	0
ORDO:1875	Congenital muscular dystrophy - infantile cataract - hypogonadism	http://www.orpha.net/ORDO/Orphanet_1875	UBERON:0014892	0	0
ORDO:1877	Muscular dystrophy - white matter spongiosis	http://www.orpha.net/ORDO/Orphanet_1877	UBERON:0014892	0	0
ORDO:1882	Hypohidrotic ectodermal dysplasia - hypothyroidism - ciliary dyskinesia	http://www.orpha.net/ORDO/Orphanet_1882	UBERON:0000014	0	0
ORDO:1883	Ectodermal dysplasia - sensorineural deafness	http://www.orpha.net/ORDO/Orphanet_1883	UBERON:0000014	0	0
ORDO:1884	Ectopia lentis - chorioretinal dystrophy - myopia	http://www.orpha.net/ORDO/Orphanet_1884	UBERON:0000970	0	0
ORDO:1891	Intellectual disability - spasticity - ectrodactyly	http://www.orpha.net/ORDO/Orphanet_1891		0	0
ORDO:1892	Ectrodactyly - polydactyly	http://www.orpha.net/ORDO/Orphanet_1892	UBERON:0001474	0	0
ORDO:1899	Ehlers-Danlos syndrome, arthrochalasic type	http://www.orpha.net/ORDO/Orphanet_1899		0	0
ORDO:1900	Ehlers-Danlos syndrome, kyphoscoliotic type	http://www.orpha.net/ORDO/Orphanet_1900		0	0
ORDO:1930	Herpetic encephalitis	http://www.orpha.net/ORDO/Orphanet_1930		0	0
ORDO:1940	Shoulder and thorax deformity - congenital heart disease	http://www.orpha.net/ORDO/Orphanet_1940	UBERON:0001474	0	0
ORDO:1945	Rolandic epilepsy	http://www.orpha.net/ORDO/Orphanet_1945		1	0
ORDO:1946	Amelo-cerebro-hypohidrotic syndrome	http://www.orpha.net/ORDO/Orphanet_1946	UBERON:0000014	0	0
ORDO:1947	Progressive epilepsy - intellectual disability, Finnish type	http://www.orpha.net/ORDO/Orphanet_1947	UBERON:0000955	0	0
ORDO:1948	Epilepsy - microcephaly - skeletal dysplasia	http://www.orpha.net/ORDO/Orphanet_1948		0	0
ORDO:1949	Benign familial neonatal seizures	http://www.orpha.net/ORDO/Orphanet_1949		0	0
ORDO:1951	Epilepsy telangiectasia	http://www.orpha.net/ORDO/Orphanet_1951		0	0
ORDO:1962	Exostoses - anetodermia - brachydactyly type E	http://www.orpha.net/ORDO/Orphanet_1962	UBERON:0001474	0	0
ORDO:1970	Facial dysmorphism - macrocephaly - myopia - Dandy-Walker malformation	http://www.orpha.net/ORDO/Orphanet_1970		0	0
ORDO:1974	Autosomal recessive facio-digito-genital syndrome	http://www.orpha.net/ORDO/Orphanet_1974		0	0
ORDO:199241	Pulmonary capillary hemangiomatosis	http://www.orpha.net/ORDO/Orphanet_199241		0	0
ORDO:199318	15q13.3 microdeletion syndrome	http://www.orpha.net/ORDO/Orphanet_199318		0	0
ORDO:199337	Pancreatic insufficiency - anemia - hyperostosis	http://www.orpha.net/ORDO/Orphanet_199337	UBERON:0001264	0	0
ORDO:199348	Thiamine-responsive encephalopathy	http://www.orpha.net/ORDO/Orphanet_199348		0	0
ORDO:199351	Adult-onset dystonia-parkinsonism	http://www.orpha.net/ORDO/Orphanet_199351		0	0
ORDO:199354	CARASIL	http://www.orpha.net/ORDO/Orphanet_199354		0	0
ORDO:1995	Cleft lip - retinopathy	http://www.orpha.net/ORDO/Orphanet_1995	UBERON:0000970	0	0
ORDO:1997	Blepharo-cheilo-odontic syndrome	http://www.orpha.net/ORDO/Orphanet_1997	UBERON:0000014	0	0
ORDO:2001	Cleft lip/palate - intestinal malrotation - cardiopathy	http://www.orpha.net/ORDO/Orphanet_2001		0	0
ORDO:2003	Cleft lip/palate - deafness - sacral lipoma	http://www.orpha.net/ORDO/Orphanet_2003	UBERON:0001690	0	0
ORDO:2007	Alar cartilages hypoplasia - coloboma - telecanthus	http://www.orpha.net/ORDO/Orphanet_2007		0	0
ORDO:2008	Acro-cardio-facial syndrome	http://www.orpha.net/ORDO/Orphanet_2008		0	0
ORDO:2010	Cleft palate - stapes fixation - oligodontia	http://www.orpha.net/ORDO/Orphanet_2010		0	0
ORDO:2013	Cleft palate - large ears - small head	http://www.orpha.net/ORDO/Orphanet_2013		0	0
ORDO:2015	Cleft palate - short stature - vertebral anomalies	http://www.orpha.net/ORDO/Orphanet_2015		0	0
ORDO:2025	Gingival fibromatosis - facial dysmorphism	http://www.orpha.net/ORDO/Orphanet_2025		0	0
ORDO:2027	Gingival fibromatosis - progressive deafness	http://www.orpha.net/ORDO/Orphanet_2027	UBERON:0001690	0	0
ORDO:2029	Multiple non-ossifying fibromatosis	http://www.orpha.net/ORDO/Orphanet_2029	UBERON:0001474	0	0
ORDO:2031	Hepatic fibrosis - renal cysts - intellectual disability	http://www.orpha.net/ORDO/Orphanet_2031	UBERON:0002113	0	0
ORDO:2042	Tracheo-esophageal fistula - hypospadias	http://www.orpha.net/ORDO/Orphanet_2042		0	0
ORDO:2057	Blepharophimosis - ptosis - esotropia - syndactyly - short stature	http://www.orpha.net/ORDO/Orphanet_2057		0	0
ORDO:2063	Splenogonadal fusion - limb defects - micrognathia	http://www.orpha.net/ORDO/Orphanet_2063	UBERON:0001474	0	0
ORDO:2064	Posterior fusion of lumbosacral vertebrae - blepharoptosis	http://www.orpha.net/ORDO/Orphanet_2064		0	0
ORDO:2066	Gamma-aminobutyric acid transaminase deficiency	http://www.orpha.net/ORDO/Orphanet_2066		0	0
ORDO:206634	Genetic skeletal muscle disease	http://www.orpha.net/ORDO/Orphanet_206634	UBERON:0014892	0	11
ORDO:206659	Non-dystrophic myopathy with collagen 6 anomaly	http://www.orpha.net/ORDO/Orphanet_206659	UBERON:0014892	0	0
ORDO:206704	Bulbospinal muscular atrophy of children	http://www.orpha.net/ORDO/Orphanet_206704	UBERON:0014892	0	0
ORDO:206707	Bulbospinal muscular atrophy of adult	http://www.orpha.net/ORDO/Orphanet_206707	UBERON:0014892	0	0
ORDO:206966	Mitochondrial myopathy	http://www.orpha.net/ORDO/Orphanet_206966	UBERON:0014892	0	0
ORDO:207	Crouzon disease	http://www.orpha.net/ORDO/Orphanet_207	UBERON:0001474	0	0
ORDO:207012	Spinal muscular atrophy associated with central nervous system anomaly	http://www.orpha.net/ORDO/Orphanet_207012	UBERON:0014892	0	0
ORDO:207015	Rare hereditary disease with peripheral neuropathy	http://www.orpha.net/ORDO/Orphanet_207015		0	4
ORDO:207018	Rare hereditary metabolic disease with peripheral neuropathy	http://www.orpha.net/ORDO/Orphanet_207018		0	3
ORDO:207021	Rare hereditary systemic disease with peripheral neuropathy	http://www.orpha.net/ORDO/Orphanet_207021		0	0
ORDO:207025	Rare hereditary neurologic disease with peripheral neuropathy	http://www.orpha.net/ORDO/Orphanet_207025		0	0
ORDO:207028	Cerebellar ataxia with peripheral neuropathy	http://www.orpha.net/ORDO/Orphanet_207028		0	0
ORDO:207031	Rare disease with corpus callosum agenesis associated with peripheral neuropathy	http://www.orpha.net/ORDO/Orphanet_207031		0	0
ORDO:207052	Qualitative or quantitative defects of sarcoglycan	http://www.orpha.net/ORDO/Orphanet_207052	UBERON:0014892	1	0
ORDO:207078	Qualitative or quantitative defects of caveolin-3	http://www.orpha.net/ORDO/Orphanet_207078	UBERON:0014892	3	1
ORDO:207090	Qualitative or quantitative defects of collagen 6	http://www.orpha.net/ORDO/Orphanet_207090	UBERON:0014892	0	1
ORDO:2072	Gaucher disease - ophthalmoplegia - cardiovascular calcification	http://www.orpha.net/ORDO/Orphanet_2072		0	0
ORDO:2076	X-linked intellectual disability - epilepsy	http://www.orpha.net/ORDO/Orphanet_2076		0	0
ORDO:2083	Prominent glabella - microcephaly - hypogenitalism	http://www.orpha.net/ORDO/Orphanet_2083		0	0
ORDO:2084	Glaucoma - ectopia - microspherophakia - stiff joints - short stature	http://www.orpha.net/ORDO/Orphanet_2084	UBERON:0000970	0	0
ORDO:2085	Glaucoma - sleep apnea	http://www.orpha.net/ORDO/Orphanet_2085		0	0
ORDO:208508	Autosomal dominant cerebellar ataxia type 2	http://www.orpha.net/ORDO/Orphanet_208508	UBERON:0000955	0	0
ORDO:2087	Glomerulonephritis - sparse hair - telangiectasis	http://www.orpha.net/ORDO/Orphanet_2087	UBERON:0001008	0	0
ORDO:2089	Glycogen storage disease due to hepatic glycogen synthase deficiency	http://www.orpha.net/ORDO/Orphanet_2089		0	0
ORDO:2091	Multinodular goiter - cystic kidney - polydactyly	http://www.orpha.net/ORDO/Orphanet_2091		0	0
ORDO:2098	Acromesomelic dysplasia, Grebe type	http://www.orpha.net/ORDO/Orphanet_2098	UBERON:0001474	0	0
ORDO:209893	Congenital isolated thyroxine-binding globulin deficiency	http://www.orpha.net/ORDO/Orphanet_209893	UBERON:0002046	0	0
ORDO:209951	Autosomal recessive spastic paraplegia type 18	http://www.orpha.net/ORDO/Orphanet_209951	UBERON:0000955	0	0
ORDO:210110	Intermediate osteopetrosis	http://www.orpha.net/ORDO/Orphanet_210110	UBERON:0001474	0	0
ORDO:210122	Congenital alveolar capillary dysplasia	http://www.orpha.net/ORDO/Orphanet_210122		0	0
ORDO:210133	Leukonychia totalis - acanthosis-nigricans-like lesions - abnormal hair	http://www.orpha.net/ORDO/Orphanet_210133	UBERON:0000014	0	0
ORDO:210141	Inherited congenital spastic tetraplegia	http://www.orpha.net/ORDO/Orphanet_210141		0	0
ORDO:210163	Congenital lethal myopathy, Compton-North type	http://www.orpha.net/ORDO/Orphanet_210163	UBERON:0014892	0	0
ORDO:2110	Hallux varus - preaxial polysyndactyly	http://www.orpha.net/ORDO/Orphanet_2110	UBERON:0001474	0	0
ORDO:2124	Cavernous hemangiomas of face - supraumbilical midline raphe	http://www.orpha.net/ORDO/Orphanet_2124		0	0
ORDO:2128	Hemihypertrophy	http://www.orpha.net/ORDO/Orphanet_2128		0	0
ORDO:2141	Diaphragmatic defect - limb deficiency - skull defect	http://www.orpha.net/ORDO/Orphanet_2141		0	0
ORDO:2150	Hirschsprung disease - type D brachydactyly	http://www.orpha.net/ORDO/Orphanet_2150		0	0
ORDO:2151	Hirschsprung disease - ganglioneuroblastoma	http://www.orpha.net/ORDO/Orphanet_2151		0	0
ORDO:2153	Hirschsprung disease - nail hypoplasia - dysmorphism	http://www.orpha.net/ORDO/Orphanet_2153		0	0
ORDO:2155	Hirschsprung disease - deafness - polydactyly	http://www.orpha.net/ORDO/Orphanet_2155	UBERON:0001690	0	0
ORDO:2163	Holoprosencephaly - craniosynostosis	http://www.orpha.net/ORDO/Orphanet_2163	UBERON:0001474	0	0
ORDO:216445	Prelingual non-syndromic genetic deafness	http://www.orpha.net/ORDO/Orphanet_216445	UBERON:0001690	0	0
ORDO:216452	Postlingual non-syndromic genetic deafness	http://www.orpha.net/ORDO/Orphanet_216452	UBERON:0001690	0	0
ORDO:2166	Holoprosencephaly - postaxial polydactyly	http://www.orpha.net/ORDO/Orphanet_2166		0	0
ORDO:217026	Microcephaly - facio-cardio-skeletal syndrome, Hadziselimovic type	http://www.orpha.net/ORDO/Orphanet_217026		0	0
ORDO:217031	Obesity due to MC3R deficiency	http://www.orpha.net/ORDO/Orphanet_217031	UBERON:0000949	0	0
ORDO:217049	Rare non-syndromic cataract	http://www.orpha.net/ORDO/Orphanet_217049	UBERON:0000970	0	0
ORDO:217055	Autosomal recessive intermediate Charcot-Marie-Tooth disease type A	http://www.orpha.net/ORDO/Orphanet_217055	CL:0000100	0	0
ORDO:2172	Microcephaly - glomerulonephritis - marfanoid habitus	http://www.orpha.net/ORDO/Orphanet_2172		0	0
ORDO:217330	Hyperuricemia - anemia - renal failure	http://www.orpha.net/ORDO/Orphanet_217330	UBERON:0001008	1	0
ORDO:217335	MACS syndrome	http://www.orpha.net/ORDO/Orphanet_217335		0	0
ORDO:217340	17q21.31 microduplication  syndrome	http://www.orpha.net/ORDO/Orphanet_217340		0	0
ORDO:217346	19q13.11 microdeletion syndrome	http://www.orpha.net/ORDO/Orphanet_217346		0	0
ORDO:217377	Microduplication Xp11.22-p11.23 syndrome	http://www.orpha.net/ORDO/Orphanet_217377		0	0
ORDO:217385	17p13.3 microduplication syndrome	http://www.orpha.net/ORDO/Orphanet_217385		0	0
ORDO:217454	Rare hereditary thrombophilia	http://www.orpha.net/ORDO/Orphanet_217454	UBERON:0001474	0	0
ORDO:217563	Neonatal acute respiratory distress with surfactant metabolism deficiency	http://www.orpha.net/ORDO/Orphanet_217563		0	0
ORDO:217572	Glycogen storage disease with hypertrophic cardiomyopathy	http://www.orpha.net/ORDO/Orphanet_217572		0	0
ORDO:217581	Lysosomal disease with hypertrophic cardiomyopathy	http://www.orpha.net/ORDO/Orphanet_217581		2	0
ORDO:217587	Mitochondrial disease with hypertrophic cardiomyopathy	http://www.orpha.net/ORDO/Orphanet_217587		0	0
ORDO:217591	Fatty acid oxidation and ketogenesis disorder with hypertrophic cardiomyopathy	http://www.orpha.net/ORDO/Orphanet_217591		0	0
ORDO:217595	Syndrome associated with hypertrophic cardiomyopathy	http://www.orpha.net/ORDO/Orphanet_217595		0	4
ORDO:217610	Neuromuscular disease with dilated cardiomyopathy	http://www.orpha.net/ORDO/Orphanet_217610	UBERON:0002349	0	0
ORDO:217613	Mitochondrial disease with dilated cardiomyopathy	http://www.orpha.net/ORDO/Orphanet_217613	UBERON:0002349	0	0
ORDO:217616	Fatty acid oxidation and ketogenesis disorder with dilated cardiomyopathy	http://www.orpha.net/ORDO/Orphanet_217616	UBERON:0002349	0	4
ORDO:217619	Syndrome associated with dilated cardiomyopathy	http://www.orpha.net/ORDO/Orphanet_217619	UBERON:0002349	0	1
ORDO:217622	Sensorineural deafness with dilated cardiomyopathy	http://www.orpha.net/ORDO/Orphanet_217622	UBERON:0002349	0	0
ORDO:217638	Lysosomal disease with restrictive cardiomyopathy	http://www.orpha.net/ORDO/Orphanet_217638	UBERON:0002349	0	0
ORDO:2180	Hydrocephalus - costovertebral dysplasia - Sprengel anomaly	http://www.orpha.net/ORDO/Orphanet_2180		0	0
ORDO:2181	Hydrocephaly - tall stature - joint laxity	http://www.orpha.net/ORDO/Orphanet_2181		0	0
ORDO:2182	Hydrocephalus with stenosis of the aqueduct of Sylvius	http://www.orpha.net/ORDO/Orphanet_2182		0	0
ORDO:2183	Hydrocephalus - obesity - hypogonadism	http://www.orpha.net/ORDO/Orphanet_2183	UBERON:0000949	0	0
ORDO:2186	Hydrocephalus - blue sclerae - nephropathy	http://www.orpha.net/ORDO/Orphanet_2186	UBERON:0001008	0	0
ORDO:2189	Hydrolethalus	http://www.orpha.net/ORDO/Orphanet_2189		0	0
ORDO:2197	Idiopathic hypercalciuria	http://www.orpha.net/ORDO/Orphanet_2197	UBERON:0001008	0	0
ORDO:220448	Macrothrombocytopenia with mitral valve insufficiency	http://www.orpha.net/ORDO/Orphanet_220448		0	0
ORDO:220452	Inherited giant platelet disorder	http://www.orpha.net/ORDO/Orphanet_220452		0	0
ORDO:220489	Rare hereditary hemochromatosis	http://www.orpha.net/ORDO/Orphanet_220489	UBERON:0002423	0	0
ORDO:2209	Maternal hyperphenylalaninemia	http://www.orpha.net/ORDO/Orphanet_2209		0	0
ORDO:2211	Hypertelorism - hypospadias - polysyndactyly syndrome	http://www.orpha.net/ORDO/Orphanet_2211		0	0
ORDO:221139	Combined immunodeficiency with facio-oculo-skeletal anomalies	http://www.orpha.net/ORDO/Orphanet_221139		0	0
ORDO:2213	Hypertelorism-microtia-facial clefting syndrome	http://www.orpha.net/ORDO/Orphanet_2213		0	0
ORDO:2218	Cervical hypertrichosis - peripheral neuropathy	http://www.orpha.net/ORDO/Orphanet_2218	UBERON:0000014	0	0
ORDO:2220	Hypertrichosis cubiti - short stature	http://www.orpha.net/ORDO/Orphanet_2220	UBERON:0000014	0	0
ORDO:2224	Hypertryptophanemia	http://www.orpha.net/ORDO/Orphanet_2224		1	0
ORDO:2228	Hypodontia - dysplasia of nails	http://www.orpha.net/ORDO/Orphanet_2228	UBERON:0000014	0	0
ORDO:2229	Dilated cardiomyopathy - hypergonadotropic hypogonadism	http://www.orpha.net/ORDO/Orphanet_2229	UBERON:0002349	0	0
ORDO:2230	Hypogonadotropic hypogonadism - frontoparietal alopecia	http://www.orpha.net/ORDO/Orphanet_2230	UBERON:0000949	0	0
ORDO:2232	Primary hypergonadotropic hypogonadism - partial alopecia	http://www.orpha.net/ORDO/Orphanet_2232	UBERON:0000949	0	0
ORDO:2233	Hypogonadism - mitral valve prolapse - intellectual disability	http://www.orpha.net/ORDO/Orphanet_2233	UBERON:0000949	0	0
ORDO:2234	Male hypergonadotropic hypogonadism - intellectual disability - skeletal anomalies	http://www.orpha.net/ORDO/Orphanet_2234	UBERON:0000949	0	0
ORDO:2235	Hypogonadotropic hypogonadism - retinitis pigmentosa	http://www.orpha.net/ORDO/Orphanet_2235	UBERON:0000970	0	0
ORDO:2237	Hypoparathyroidism - deafness - renal disease	http://www.orpha.net/ORDO/Orphanet_2237	UBERON:0001008	0	0
ORDO:2238	Familial isolated hypoparathyroidism	http://www.orpha.net/ORDO/Orphanet_2238	UBERON:0000949	0	0
ORDO:2249	Ulna hypoplasia - intellectual disability	http://www.orpha.net/ORDO/Orphanet_2249	UBERON:0001474	0	0
ORDO:2250	Hyposmia - nasal and ocular hypoplasia - hypogonadotropic hypogonadism	http://www.orpha.net/ORDO/Orphanet_2250	UBERON:0000949	0	0
ORDO:2251	Thumb deformity - alopecia - pigmentation anomaly	http://www.orpha.net/ORDO/Orphanet_2251		0	0
ORDO:2252	Radial hypoplasia - triphalangeal thumbs - hypospadias - maxillary diastema	http://www.orpha.net/ORDO/Orphanet_2252		0	0
ORDO:2253	Foveal hypoplasia - presenile cataract	http://www.orpha.net/ORDO/Orphanet_2253	UBERON:0000970	0	0
ORDO:2255	Pancreatic hypoplasia - diabetes - congenital heart disease	http://www.orpha.net/ORDO/Orphanet_2255	UBERON:0000949	0	0
ORDO:2256	Fibulo-ulnar hypoplasia - renal anomalies	http://www.orpha.net/ORDO/Orphanet_2256	UBERON:0001008	0	0
ORDO:225703	Mitochondrial disease with peripheral neuropathy	http://www.orpha.net/ORDO/Orphanet_225703		0	0
ORDO:2261	Hypospadias - intellectual disability, Goldblatt type	http://www.orpha.net/ORDO/Orphanet_2261		0	0
