Subject	Object	IRI
UBERON:0007414	nucleus of midbrain tegmentum	http://purl.obolibrary.org/obo/UBERON_0007414
UBERON:0007415	nucleus of midbrain reticular formation	http://purl.obolibrary.org/obo/UBERON_0007415
UBERON:0007416	cerebellar peduncle	http://purl.obolibrary.org/obo/UBERON_0007416
UBERON:0007417	peduncle of neuraxis	http://purl.obolibrary.org/obo/UBERON_0007417
UBERON:0007418	neural decussation	http://purl.obolibrary.org/obo/UBERON_0007418
UBERON:0007425	decussation of diencephalon	http://purl.obolibrary.org/obo/UBERON_0007425
UBERON:0007440	stratum intermedium of tooth	http://purl.obolibrary.org/obo/UBERON_0007440
UBERON:0007473	lumen of epithelial sac	http://purl.obolibrary.org/obo/UBERON_0007473
UBERON:0007475	matrix-based tissue	http://purl.obolibrary.org/obo/UBERON_0007475
UBERON:0007486	fluid-based anatomical entity	http://purl.obolibrary.org/obo/UBERON_0007486
UBERON:0007490	keratin-based acellular structure	http://purl.obolibrary.org/obo/UBERON_0007490
UBERON:0007491	chitin-based acellular structure	http://purl.obolibrary.org/obo/UBERON_0007491
UBERON:0007499	epithelial sac	http://purl.obolibrary.org/obo/UBERON_0007499
UBERON:0007500	epithelial tube open at both ends	http://purl.obolibrary.org/obo/UBERON_0007500
UBERON:0007501	arborizing epithelial duct system	http://purl.obolibrary.org/obo/UBERON_0007501
UBERON:0007502	epithelial plexus	http://purl.obolibrary.org/obo/UBERON_0007502
UBERON:0007503	epithelial vesicle	http://purl.obolibrary.org/obo/UBERON_0007503
UBERON:0007521	smooth muscle sphincter	http://purl.obolibrary.org/obo/UBERON_0007521
UBERON:0007522	striated muscle sphincter	http://purl.obolibrary.org/obo/UBERON_0007522
UBERON:0007524	dense mesenchyme tissue	http://purl.obolibrary.org/obo/UBERON_0007524
UBERON:0007529	loose mesenchyme tissue	http://purl.obolibrary.org/obo/UBERON_0007529
UBERON:0007530	migrating mesenchyme population	http://purl.obolibrary.org/obo/UBERON_0007530
UBERON:0007567	regenerating anatomical structure	http://purl.obolibrary.org/obo/UBERON_0007567
UBERON:0007573	migrating epithelium	http://purl.obolibrary.org/obo/UBERON_0007573
UBERON:0007574	apical epidermal cap	http://purl.obolibrary.org/obo/UBERON_0007574
UBERON:0007589	ciliated columnar oviduct epithelium	http://purl.obolibrary.org/obo/UBERON_0007589
UBERON:0007590	cuboidal oviduct epithelium	http://purl.obolibrary.org/obo/UBERON_0007590
UBERON:0007592	ciliated columnar epithelium	http://purl.obolibrary.org/obo/UBERON_0007592
UBERON:0007601	ciliated epithelium	http://purl.obolibrary.org/obo/UBERON_0007601
UBERON:0007602	stratified columnar epithelium	http://purl.obolibrary.org/obo/UBERON_0007602
UBERON:0007603	stratified cuboidal epithelium	http://purl.obolibrary.org/obo/UBERON_0007603
UBERON:0007606	ciliated stratified columnar epithelium	http://purl.obolibrary.org/obo/UBERON_0007606
UBERON:0007610	tibial artery	http://purl.obolibrary.org/obo/UBERON_0007610
UBERON:0007612	extensor digitorum communis	http://purl.obolibrary.org/obo/UBERON_0007612
UBERON:0007613	extensor digitorum lateralis muscle	http://purl.obolibrary.org/obo/UBERON_0007613
UBERON:0007614	extensor digiti minimi muscle	http://purl.obolibrary.org/obo/UBERON_0007614
UBERON:0007615	prostate gland ventral lobe	http://purl.obolibrary.org/obo/UBERON_0007615
UBERON:0007616	layer of synovial tissue	http://purl.obolibrary.org/obo/UBERON_0007616
UBERON:0007617	synovial cavity of joint	http://purl.obolibrary.org/obo/UBERON_0007617
UBERON:0007618	synovial cavity of hip joint	http://purl.obolibrary.org/obo/UBERON_0007618
UBERON:0007619	limiting membrane of retina	http://purl.obolibrary.org/obo/UBERON_0007619
UBERON:0007622	pecten oculi	http://purl.obolibrary.org/obo/UBERON_0007622
UBERON:0007623	comb and wattle	http://purl.obolibrary.org/obo/UBERON_0007623
UBERON:0007625	pigment epithelium of eye	http://purl.obolibrary.org/obo/UBERON_0007625
UBERON:0007626	subparaventricular zone	http://purl.obolibrary.org/obo/UBERON_0007626
UBERON:0007627	magnocellular nucleus of stria terminalis	http://purl.obolibrary.org/obo/UBERON_0007627
UBERON:0007628	lateral septal complex	http://purl.obolibrary.org/obo/UBERON_0007628
UBERON:0007629	medial septal complex	http://purl.obolibrary.org/obo/UBERON_0007629
UBERON:0007630	septohippocampal nucleus	http://purl.obolibrary.org/obo/UBERON_0007630
UBERON:0007631	accessory olfactory bulb glomerular layer	http://purl.obolibrary.org/obo/UBERON_0007631
UBERON:0007632	Barrington's nucleus	http://purl.obolibrary.org/obo/UBERON_0007632
UBERON:0007633	nucleus of trapezoid body	http://purl.obolibrary.org/obo/UBERON_0007633
UBERON:0007634	parabrachial nucleus	http://purl.obolibrary.org/obo/UBERON_0007634
UBERON:0007635	nucleus of medulla oblongata	http://purl.obolibrary.org/obo/UBERON_0007635
UBERON:0007637	hippocampus stratum lucidum	http://purl.obolibrary.org/obo/UBERON_0007637
UBERON:0007639	hippocampus alveus	http://purl.obolibrary.org/obo/UBERON_0007639
UBERON:0007640	hippocampus stratum lacunosum moleculare	http://purl.obolibrary.org/obo/UBERON_0007640
UBERON:0007641	trigeminal nuclear complex	http://purl.obolibrary.org/obo/UBERON_0007641
UBERON:0007642	ligamentum arteriosum	http://purl.obolibrary.org/obo/UBERON_0007642
UBERON:0007643	node of ligamentum arteriosum	http://purl.obolibrary.org/obo/UBERON_0007643
UBERON:0007644	thoracic lymph node	http://purl.obolibrary.org/obo/UBERON_0007644
UBERON:0007645	future meninx	http://purl.obolibrary.org/obo/UBERON_0007645
UBERON:0007646	endomeninx	http://purl.obolibrary.org/obo/UBERON_0007646
UBERON:0007647	ectomeninx	http://purl.obolibrary.org/obo/UBERON_0007647
UBERON:0007650	esophagogastric junction	http://purl.obolibrary.org/obo/UBERON_0007650
UBERON:0007651	anatomical junction	http://purl.obolibrary.org/obo/UBERON_0007651
UBERON:0007652	esophageal sphincter	http://purl.obolibrary.org/obo/UBERON_0007652
UBERON:0007653	capillary loop nephron	http://purl.obolibrary.org/obo/UBERON_0007653
UBERON:0007654	maturing nephron	http://purl.obolibrary.org/obo/UBERON_0007654
UBERON:0007656	lateral recess of fourth ventricle	http://purl.obolibrary.org/obo/UBERON_0007656
UBERON:0007657	anular ligament of radius	http://purl.obolibrary.org/obo/UBERON_0007657
UBERON:0007679	intersomitic vein	http://purl.obolibrary.org/obo/UBERON_0007679
UBERON:0007681	facial neural crest	http://purl.obolibrary.org/obo/UBERON_0007681
UBERON:0007683	lateral mesenchyme derived from mesoderm	http://purl.obolibrary.org/obo/UBERON_0007683
UBERON:0007684	uriniferous tubule	http://purl.obolibrary.org/obo/UBERON_0007684
UBERON:0007685	region of nephron tubule	http://purl.obolibrary.org/obo/UBERON_0007685
UBERON:0007687	kidney field	http://purl.obolibrary.org/obo/UBERON_0007687
UBERON:0007688	anlage	http://purl.obolibrary.org/obo/UBERON_0007688
UBERON:0007689	thyroid diverticulum	http://purl.obolibrary.org/obo/UBERON_0007689
UBERON:0007690	early pharyngeal endoderm	http://purl.obolibrary.org/obo/UBERON_0007690
UBERON:0007691	gustatory pore	http://purl.obolibrary.org/obo/UBERON_0007691
UBERON:0007692	nucleus of thalamus	http://purl.obolibrary.org/obo/UBERON_0007692
UBERON:0007693	caroticotympanic artery	http://purl.obolibrary.org/obo/UBERON_0007693
UBERON:0007699	tract of spinal cord	http://purl.obolibrary.org/obo/UBERON_0007699
UBERON:0007702	tract of brain	http://purl.obolibrary.org/obo/UBERON_0007702
UBERON:0007703	spinothalamic tract	http://purl.obolibrary.org/obo/UBERON_0007703
UBERON:0007707	superior cerebellar peduncle of midbrain	http://purl.obolibrary.org/obo/UBERON_0007707
UBERON:0007709	superior cerebellar peduncle of pons	http://purl.obolibrary.org/obo/UBERON_0007709
UBERON:0007710	intermediate nucleus of lateral lemniscus	http://purl.obolibrary.org/obo/UBERON_0007710
UBERON:0007711	sixth cervical dorsal root ganglion	http://purl.obolibrary.org/obo/UBERON_0007711
UBERON:0007712	fourth thoracic spinal ganglion	http://purl.obolibrary.org/obo/UBERON_0007712
UBERON:0007713	fourth sacral spinal ganglion	http://purl.obolibrary.org/obo/UBERON_0007713
UBERON:0007714	cervical subsegment of spinal cord	http://purl.obolibrary.org/obo/UBERON_0007714
UBERON:0007715	thoracic subsegment of spinal cord	http://purl.obolibrary.org/obo/UBERON_0007715
UBERON:0007716	lumbar subsegment of spinal cord	http://purl.obolibrary.org/obo/UBERON_0007716
UBERON:0007717	sacral subsegment of spinal cord	http://purl.obolibrary.org/obo/UBERON_0007717
UBERON:0007718	principal artery to limb	http://purl.obolibrary.org/obo/UBERON_0007718
UBERON:0007719	bone of reproductive organ	http://purl.obolibrary.org/obo/UBERON_0007719
UBERON:0007721	interphalangeal joint of pes	http://purl.obolibrary.org/obo/UBERON_0007721
UBERON:0007722	interphalangeal joint of manus	http://purl.obolibrary.org/obo/UBERON_0007722
UBERON:0007723	interphalangeal joint of manual digit 1	http://purl.obolibrary.org/obo/UBERON_0007723
UBERON:0007724	interphalangeal joint of pedal digit 1	http://purl.obolibrary.org/obo/UBERON_0007724
UBERON:0007725	interphalangeal joint of pedal digit 2	http://purl.obolibrary.org/obo/UBERON_0007725
UBERON:0007726	interphalangeal joint of pedal digit 3	http://purl.obolibrary.org/obo/UBERON_0007726
UBERON:0007727	interphalangeal joint of pedal digit 4	http://purl.obolibrary.org/obo/UBERON_0007727
UBERON:0007728	interphalangeal joint of pedal digit 5	http://purl.obolibrary.org/obo/UBERON_0007728
UBERON:0007729	interphalangeal joint of manual digit 2	http://purl.obolibrary.org/obo/UBERON_0007729
UBERON:0007730	interphalangeal joint of manual digit 3	http://purl.obolibrary.org/obo/UBERON_0007730
UBERON:0007731	interphalangeal joint of manual digit 4	http://purl.obolibrary.org/obo/UBERON_0007731
UBERON:0007732	interphalangeal joint of manual digit 5	http://purl.obolibrary.org/obo/UBERON_0007732
UBERON:0007735	metacarpophalangeal joint of manual digit 1	http://purl.obolibrary.org/obo/UBERON_0007735
UBERON:0007738	metacarpophalangeal joint of manual digit 2	http://purl.obolibrary.org/obo/UBERON_0007738
UBERON:0007741	metacarpophalangeal joint of manual digit 3	http://purl.obolibrary.org/obo/UBERON_0007741
UBERON:0007744	metacarpophalangeal joint of manual digit 4	http://purl.obolibrary.org/obo/UBERON_0007744
UBERON:0007747	metacarpophalangeal joint of manual digit 5	http://purl.obolibrary.org/obo/UBERON_0007747
UBERON:0007750	metatarsophalangeal joint of pedal digit 1	http://purl.obolibrary.org/obo/UBERON_0007750
UBERON:0007753	metatarsophalangeal joint of pedal digit 2	http://purl.obolibrary.org/obo/UBERON_0007753
UBERON:0007756	metatarsophalangeal joint of pedal digit 3	http://purl.obolibrary.org/obo/UBERON_0007756
UBERON:0007759	metatarsophalangeal joint of pedal digit 4	http://purl.obolibrary.org/obo/UBERON_0007759
UBERON:0007762	metatarsophalangeal joint of pedal digit 5	http://purl.obolibrary.org/obo/UBERON_0007762
UBERON:0007763	cerebellum vermis culmen	http://purl.obolibrary.org/obo/UBERON_0007763
UBERON:0007764	paramedian reticular nucleus	http://purl.obolibrary.org/obo/UBERON_0007764
UBERON:0007767	dorsal premammillary nucleus	http://purl.obolibrary.org/obo/UBERON_0007767
UBERON:0007768	ventral premammillary nucleus	http://purl.obolibrary.org/obo/UBERON_0007768
UBERON:0007769	medial preoptic region	http://purl.obolibrary.org/obo/UBERON_0007769
UBERON:0007770	osphradium	http://purl.obolibrary.org/obo/UBERON_0007770
UBERON:0007771	epidermis gland	http://purl.obolibrary.org/obo/UBERON_0007771
UBERON:0007772	scrotal sweat	http://purl.obolibrary.org/obo/UBERON_0007772
UBERON:0007773	scrotal sweat gland	http://purl.obolibrary.org/obo/UBERON_0007773
UBERON:0007774	secondary dentition	http://purl.obolibrary.org/obo/UBERON_0007774
UBERON:0007775	secondary tooth	http://purl.obolibrary.org/obo/UBERON_0007775
UBERON:0007776	unerupted tooth	http://purl.obolibrary.org/obo/UBERON_0007776
UBERON:0007777	umbilical vein endothelium	http://purl.obolibrary.org/obo/UBERON_0007777
UBERON:0007778	umbilical artery endothelium	http://purl.obolibrary.org/obo/UBERON_0007778
UBERON:0007779	transudate	http://purl.obolibrary.org/obo/UBERON_0007779
UBERON:0007780	exudate	http://purl.obolibrary.org/obo/UBERON_0007780
UBERON:0007794	secretion of serous gland	http://purl.obolibrary.org/obo/UBERON_0007794
UBERON:0007795	ascitic fluid	http://purl.obolibrary.org/obo/UBERON_0007795
UBERON:0007798	vascular system	http://purl.obolibrary.org/obo/UBERON_0007798
UBERON:0007799	mixed dentition	http://purl.obolibrary.org/obo/UBERON_0007799
UBERON:0007800	proatlas	http://purl.obolibrary.org/obo/UBERON_0007800
UBERON:0007801	pygostyle	http://purl.obolibrary.org/obo/UBERON_0007801
UBERON:0007802	uropygial gland	http://purl.obolibrary.org/obo/UBERON_0007802
UBERON:0007803	preen oil	http://purl.obolibrary.org/obo/UBERON_0007803
UBERON:0007804	sclerotic ring	http://purl.obolibrary.org/obo/UBERON_0007804
UBERON:0007805	synsacrum	http://purl.obolibrary.org/obo/UBERON_0007805
UBERON:0007806	connecting stalk	http://purl.obolibrary.org/obo/UBERON_0007806
UBERON:0007807	connecting stalk vasculature	http://purl.obolibrary.org/obo/UBERON_0007807
UBERON:0007808	adipose tissue of abdominal region	http://purl.obolibrary.org/obo/UBERON_0007808
UBERON:0007809	fascia of Camper	http://purl.obolibrary.org/obo/UBERON_0007809
UBERON:0007811	craniocervical region	http://purl.obolibrary.org/obo/UBERON_0007811
UBERON:0007812	post-anal tail	http://purl.obolibrary.org/obo/UBERON_0007812
UBERON:0007818	major alar cartilage	http://purl.obolibrary.org/obo/UBERON_0007818
UBERON:0007819	minor alar cartilage	http://purl.obolibrary.org/obo/UBERON_0007819
UBERON:0007820	accessory nasal cartilage	http://purl.obolibrary.org/obo/UBERON_0007820
UBERON:0007821	lateral nasal cartilage	http://purl.obolibrary.org/obo/UBERON_0007821
UBERON:0007822	vomeronasal cartilage	http://purl.obolibrary.org/obo/UBERON_0007822
UBERON:0007823	appendage girdle region	http://purl.obolibrary.org/obo/UBERON_0007823
UBERON:0007825	reticular membrane of spiral organ	http://purl.obolibrary.org/obo/UBERON_0007825
UBERON:0007826	peritoneal mesentery	http://purl.obolibrary.org/obo/UBERON_0007826
UBERON:0007827	external nose	http://purl.obolibrary.org/obo/UBERON_0007827
UBERON:0007828	girdle bone/zone	http://purl.obolibrary.org/obo/UBERON_0007828
UBERON:0007829	pectoral girdle bone	http://purl.obolibrary.org/obo/UBERON_0007829
UBERON:0007830	pelvic girdle bone/zone	http://purl.obolibrary.org/obo/UBERON_0007830
UBERON:0007831	pectoral girdle skeleton	http://purl.obolibrary.org/obo/UBERON_0007831
UBERON:0007832	pelvic girdle skeleton	http://purl.obolibrary.org/obo/UBERON_0007832
UBERON:0007833	osseus semicircular canal	http://purl.obolibrary.org/obo/UBERON_0007833
UBERON:0007834	lumbar spinal cord ventral commissure	http://purl.obolibrary.org/obo/UBERON_0007834
UBERON:0007835	sacral spinal cord ventral commissure	http://purl.obolibrary.org/obo/UBERON_0007835
UBERON:0007836	cervical spinal cord ventral commissure	http://purl.obolibrary.org/obo/UBERON_0007836
UBERON:0007837	thoracic spinal cord ventral commissure	http://purl.obolibrary.org/obo/UBERON_0007837
UBERON:0007838	spinal cord white commissure	http://purl.obolibrary.org/obo/UBERON_0007838
UBERON:0007840	spinal cord dorsal white commissure	http://purl.obolibrary.org/obo/UBERON_0007840
UBERON:0007841	furcula	http://purl.obolibrary.org/obo/UBERON_0007841
UBERON:0007842	membrane bone	http://purl.obolibrary.org/obo/UBERON_0007842
UBERON:0007843	uncinate process of ribs	http://purl.obolibrary.org/obo/UBERON_0007843
UBERON:0007844	cartilage element	http://purl.obolibrary.org/obo/UBERON_0007844
UBERON:0007845	regular connective tissue	http://purl.obolibrary.org/obo/UBERON_0007845
UBERON:0007846	dense regular connective tissue	http://purl.obolibrary.org/obo/UBERON_0007846
UBERON:0007862	perichordal tissue	http://purl.obolibrary.org/obo/UBERON_0007862
UBERON:0007914	bone of craniocervical region	http://purl.obolibrary.org/obo/UBERON_0007914
UBERON:0007958	central carpal bone	http://purl.obolibrary.org/obo/UBERON_0007958
UBERON:0007959	falciform carpal bone	http://purl.obolibrary.org/obo/UBERON_0007959
UBERON:0007960	scapholunate	http://purl.obolibrary.org/obo/UBERON_0007960
UBERON:0007990	proximal sesamoid bone of pes	http://purl.obolibrary.org/obo/UBERON_0007990
UBERON:0007991	proximal sesamoid bone of manus	http://purl.obolibrary.org/obo/UBERON_0007991
UBERON:0007993	ulnar sesamoid bone	http://purl.obolibrary.org/obo/UBERON_0007993
UBERON:0007997	sesamoid bone of manus	http://purl.obolibrary.org/obo/UBERON_0007997
UBERON:0008000	sesamoid bone of pes	http://purl.obolibrary.org/obo/UBERON_0008000
UBERON:0008001	irregular bone	http://purl.obolibrary.org/obo/UBERON_0008001
UBERON:0008114	joint of girdle	http://purl.obolibrary.org/obo/UBERON_0008114
UBERON:0008115	surface of cartilage	http://purl.obolibrary.org/obo/UBERON_0008115
UBERON:0008124	joint articular surface	http://purl.obolibrary.org/obo/UBERON_0008124
UBERON:0008187	hypertrophic cartilage zone	http://purl.obolibrary.org/obo/UBERON_0008187
UBERON:0008188	tendon of biceps brachii	http://purl.obolibrary.org/obo/UBERON_0008188
UBERON:0008192	tendon of triceps brachii	http://purl.obolibrary.org/obo/UBERON_0008192
UBERON:0008193	pneumatized bone	http://purl.obolibrary.org/obo/UBERON_0008193
UBERON:0008194	tibiotarsus	http://purl.obolibrary.org/obo/UBERON_0008194
UBERON:0008195	tarsometatarsus	http://purl.obolibrary.org/obo/UBERON_0008195
UBERON:0008196	muscle of pectoral girdle	http://purl.obolibrary.org/obo/UBERON_0008196
UBERON:0008198	nail plate	http://purl.obolibrary.org/obo/UBERON_0008198
UBERON:0008199	chin	http://purl.obolibrary.org/obo/UBERON_0008199
UBERON:0008200	forehead	http://purl.obolibrary.org/obo/UBERON_0008200
UBERON:0008201	scute	http://purl.obolibrary.org/obo/UBERON_0008201
UBERON:0008202	bone of hip region	http://purl.obolibrary.org/obo/UBERON_0008202
UBERON:0008203	pelvic cavity	http://purl.obolibrary.org/obo/UBERON_0008203
UBERON:0008229	craniocervical region musculature	http://purl.obolibrary.org/obo/UBERON_0008229
UBERON:0008230	tibialis	http://purl.obolibrary.org/obo/UBERON_0008230
UBERON:0008231	dorsal thoracic segment of trunk	http://purl.obolibrary.org/obo/UBERON_0008231
